url_address,title,content,serial_number,push_time,status,ans_content,ans_part,ans_time
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113688&querycode=QC450830,股权变更,办理股权变更，股东委托别人办理，并做公证书来公证该委托，想问一下，在办理股权变更时，需要该公证书吗？需要复印件还是原价。,ZX20190113688,2019-01-10 14:35:20,处理完毕,"网友：
您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
变更股权时，转让方或受让方来不了工商登记机关签字，需提交公证书公证委托方代签。
2018年1月1日起甘肃省工商注册登记业务统一在“甘肃政务服务网”进行申报。为此现有工商业务系统新注册用户功能关闭，新用户注册请在甘肃政务服务网 http://www.gszwfw.gov.cn 进行。在过渡期间工商业务系统登录入口保留使用。  
1、如果网友登录甘肃政务服务网 http://www.gszwfw.gov.cn 之前 ，在甘肃省工商管理局局网上业务办理系统 http://nj.gsaic.gov.cn 注册过，用户绑定信息就用注册过的用户名和密码进行绑定；
2、如果网友登录甘肃政务服务网 http://www.gszwfw.gov.cn 之前 ，在甘肃省工商管理局局网上业务办理系统 http://nj.gsaic.gov.cn没有注册过，用户绑定信息就用登录甘肃政务服务网时注册的用户名和密码进行绑定。
3、办理流程：
登录“甘肃政务服务网”，法人登录后，选择变更登记事项里具体变更选项，按照内容填写，提交网上变更预审，预审通过后，向原工商登记机关提交书式材料。
4、提交变更登记材料内容， 请登录“甘肃政务服务网”，选择“工商登记”栏目，点击“办事指南”，根据企业变更事项查看。
                                                                                                                              省市场监督管理局
                                                                                                                                2019年1月14日",省工商局,2019-01-14 16:43:30
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113686&querycode=QC401595,减资,您好，我想咨询，国有股股东通过减资的方式从有限责任公司退出，需要向工商局报送哪些手续？能否给一个资料清单。,ZX20190113686,2019-01-10 13:11:49,处理完毕,"网友：

您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：

2018年1月1日起甘肃省工商注册登记业务统一在“甘肃政务服务网”进行申报。为此现有工商业务系统新注册用户功能关闭，新用户注册请在甘肃政务服务网 http://www.gszwfw.gov.cn 进行。在过渡期间工商业务系统登录入口保留使用。  

1、如果网友登录甘肃政务服务网 http://www.gszwfw.gov.cn 之前 ，在甘肃省工商管理局局网上业务办理系统 http://nj.gsaic.gov.cn 注册过，用户绑定信息就用注册过的用户名和密码进行绑定；

2、如果网友登录甘肃政务服务网 http://www.gszwfw.gov.cn 之前 ，在甘肃省工商管理局局网上业务办理系统 http://nj.gsaic.gov.cn没有注册过，用户绑定信息就用登录甘肃政务服务网时注册的用户名和密码进行绑定。

3、办理流程：

登录“甘肃政务服务网”，输入企业注册号和密码登录后，选择变更登记事项里具体变更选项，按照内容填写，提交网上变更预审，预审通过后，向原工商登记机关提交书式材料。

4、提交变更登记材料内容， 请登录“甘肃企业登记网”，选择“登记指南”栏目，点击“更多”，根据企业变更事项查看。

                                                                                                                               省市场监督管理局
                                                                                                                                2019年1月14日",省工商局,2019-01-14 16:39:43
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113681&querycode=QC607234,咨询信,您好，请问一下：1、现在的营业执照上面是其他印刷品服务，是否需要先去变更为“以数字形式出版物及内部资料”？2、在线提交资料时，申请表上：市（县）级文广部门审核意见栏，是否先去审核盖章后再上传？3、在线提交资料，是上传可编辑文件还是照片资料？4、在线提交的资料是否都要加盖申请人公章？5、可行性研究报告是自拟还是有专门部门编写？提交可编辑文件还是照片资料？谢谢！,ZX20190113681,2019-01-10 11:17:08,处理完毕,您好，请您致电0931-8929468，我局工作人员将为您详细解答，谢谢。,省新闻出版广电局,2019-01-11 09:14:21
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113679&querycode=QC964983,咨询成立公司,您好！我想注册《定西市城市投资发展有限公司》的域名，具体如何办理，烦请回复谢谢,ZX20190113679,2019-01-10 10:24:50,处理完毕,"网友：
您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
甘肃省工商注册登记业务统一在“甘肃政务服务网”http://www.gszwfw.gov.cn 进行申报。
网上个人注册后，选择“专项服务”里的“工商登记”，名称核准自主申报；名称核准通过后向所在地的工商部门提交登记材料，申请设立登记。
业务咨询电话：0931-8533012
设立登记提交材料规范
1.《公司登记（备案）申请书》。
2.《指定代表或者共同委托代理人授权委托书》及指定代表或委托代理人的身份证件复印件。
3.全体股东签署的公司章程。
4.股东的主体资格证明或者自然人身份证件复印件。
◆ 股东为企业的，提交营业执照复印件。
◆ 股东为事业法人的，提交事业法人登记证书复印件。
◆ 股东为社团法人的，提交社团法人登记证复印件。
◆ 股东为民办非企业单位的，提交民办非企业单位证书复印件。
◆ 股东为自然人的，提交身份证件复印件。
◆ 其他股东提交有关法律法规规定的资格证明。
5.董事、监事和经理的任职文件（股东会决议由股东签署，董事会决议由公司董事签字）及身份证件复印件。
6.法定代表人任职文件（股东会决议由股东签署，董事会决议由公司董事签字）及身份证件复印件。
7.住所使用证明。
8.《企业名称预先核准通知书》。
9.法律、行政法规和国务院决定规定设立有限责任公司必须报经批准的，提交有关的批准文件或者许可证件复印件。
10.公司申请登记的经营范围中有法律、行政法规和国务院决定规定必须在登记前报经批准的项目，提交有关批准文件或者许可证件的复印件。
注：
1.依照《公司法》、《公司登记管理条例》设立的有限责任公司适用本规范。一人有限责任公司和国有独资公司参照本规范提供有关材料
                                                                                                                        省市场监督管理局
                                                                                                                         2019年1月14日",省工商局,2019-01-14 16:36:39
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113678&querycode=QC037141,有误,办理公司注销的在线办理时，提示注册号有误什么情况,ZX20190113678,2019-01-10 10:03:17,处理完毕,"网友：
您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
请拨打甘肃省市场监督管理局信息技术咨询电话进行咨询。
技术咨询电话：0931-8533123
平时咨询人员较多，电话占线时间较长，请耐心拨打电话具体咨询。                
                                                                                                                         省市场监督管理局
                                                                                                                           2019年1月14日",省工商局,2019-01-14 16:34:46
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113673&querycode=QC782829,有限公司网上注册申办流程及资料,尊敬的领导： 您好！我在临夏州永靖县申办一家公司（商贸），从咱们的甘肃政务服务网上注册，到企业登记这一步，网页一直打不开了，该怎么操作。具体的流程该怎么处理？需要哪些资料？感谢您的指导。,ZX20190113673,2019-01-09 21:46:08,处理完毕,"网友：
您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
甘肃省工商注册登记业务统一在“甘肃政务服务网”http://www.gszwfw.gov.cn 进行申报。
网上个人注册后，选择“专项服务”里的“工商登记”，名称核准自主申报；名称核准通过后向所在地的工商部门提交登记材料，申请设立登记。
业务咨询电话：0931-8533012
设立登记提交材料规范
1.《公司登记（备案）申请书》。
2.《指定代表或者共同委托代理人授权委托书》及指定代表或委托代理人的身份证件复印件。
3.全体股东签署的公司章程。
4.股东的主体资格证明或者自然人身份证件复印件。
◆ 股东为企业的，提交营业执照复印件。
◆ 股东为事业法人的，提交事业法人登记证书复印件。
◆ 股东为社团法人的，提交社团法人登记证复印件。
◆ 股东为民办非企业单位的，提交民办非企业单位证书复印件。
◆ 股东为自然人的，提交身份证件复印件。
◆ 其他股东提交有关法律法规规定的资格证明。
5.董事、监事和经理的任职文件（股东会决议由股东签署，董事会决议由公司董事签字）及身份证件复印件。
6.法定代表人任职文件（股东会决议由股东签署，董事会决议由公司董事签字）及身份证件复印件。
7.住所使用证明。
8.《企业名称预先核准通知书》。
9.法律、行政法规和国务院决定规定设立有限责任公司必须报经批准的，提交有关的批准文件或者许可证件复印件。
10.公司申请登记的经营范围中有法律、行政法规和国务院决定规定必须在登记前报经批准的项目，提交有关批准文件或者许可证件的复印件。
注：
1.依照《公司法》、《公司登记管理条例》设立的有限责任公司适用本规范。一人有限责任公司和国有独资公司参照本规范提供有关材料
                                                                                                                         省市场监督管理局
                                                                                                                          2019年1月14日",省工商局,2019-01-14 16:34:03
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113672&querycode=QC448703,业务范围变更,你好，我注册的合作社，因种植范围扩大，需要变更业务范围，但是因为注册过早，忘记了工商密码，不知道怎样找回密码，我注册的法人账号是93621025MA71U87W28，这个登陆密码有的，就是变更注册需要的工商密码不知道，麻烦帮我找回谢谢,ZX20190113672,2019-01-09 20:36:58,处理完毕,"网友：
您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
请拨打甘肃省市场监督管理局信息技术咨询电话进行咨询。
技术咨询电话：0931-8533123
平时咨询人员较多，电话占线时间较长，请耐心拨打电话具体咨询。                
                                                                                                                         省市场监督管理局
                                                                                                                           2019年1月14日",省工商局,2019-01-14 16:32:58
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113671&querycode=QC700125,我开无犯罪证明,我上班用无犯罪证明,ZX20190113671,2019-01-09 20:00:07,处理完毕,你好，请登陆甘肃省公安厅政府网站甘肃公安政务服务平台办理。,省公安厅,2019-01-11 16:16:56
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113669&querycode=QC761113,名称咨询,2015年，我预先核准了“甘肃省浩瀚旅游文化有限责任公司”，但是没有继续登记注册。现在我继续登记注册是否可以继续使用。是否有人已经使用了这个名称。,ZX20190113669,2019-01-09 17:42:23,处理完毕,"网友：
   您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
   名称核准通过后有效期为6个月，过期后自动作废，需重新核准。            
                                                                                                                                 省市场监督管理局
                                                                                                                                   2019年1月14日",省工商局,2019-01-14 16:32:20
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113663&querycode=QC179512,法人变更登记申请,我单位由于法人任免变更，现欲申请法人的变更登记，请问再哪进行申请。,ZX20190113663,2019-01-09 15:08:59,处理完毕,谢谢你关注我们商务厅窗口。你咨询的事宜请拨打省工商局窗口咨询。,省商务厅,2019-01-10 08:09:03
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113661&querycode=QC602538,注册地要求,关于公司注册地有什么样的要求 ，是否可以选择住宅,ZX20190113661,2019-01-09 13:55:46,处理完毕,"网友：
    您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
    根据《兰州市物业管理条例》第五十四条、业主不得将住宅改变为经营性用房（含开网店），不得将住宅出租用于经营性活动（含开网店），工商行政管理部门不得向前述两种将住宅改为经营性用房的经营活动颁发营业执照。临街住户，需将住宅改变为经营性用房的，除遵守法律、法规以及管理规约外，应当经有利害关系的业主同意并向业主委员会和物业服务企业备案。
    物业管理区域内按照规划建设的共用部位、共用设施设备和物业服务用房，除因特殊情况并经业主大会同意和依法办理有关手续外，不得改变用途。
    本条例自2016年7月1日起施行。
    不得将住宅改为经营性用房。
                                                                                                                     省市场监督管理局
                                                                                                                      2019年1月14日",省工商局,2019-01-14 16:27:04
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113660&querycode=QC403935,关于《师范生免费教育终止确认书》,您好！我是一名2012年毕业的免费师范生，由于丈夫是军人，在广州驻防，在此之前夫妻长期处于两地分居的状态，我在生源地已经任教超6年，因此我于今年12月签署了免费师范生解约协议，现在在广州谋职，但是用人方要求我提供《师范生免费教育终止确认书》，但是学校说这个材料已经上报，需要教育厅的签章。我想向您咨询一下，这个材料现在到什么进度了，我怎么才能拿到，或者我应该联系哪位去咨询。打扰您了，谢谢！,ZX20190113660,2019-01-09 13:07:32,处理完毕,您好，关于您咨询的问题，可与教育厅教师工作处联系（0931-8586932）。,省教育厅,2019-01-14 08:55:09
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113657&querycode=QC564577,关于林麝养殖繁育许可证的申请办理手续问题咨询,尊敬的领导 您好，我是庆阳市正宁县湫头镇新庄子村村民，由于生活艰难，在陕西朋友的介绍下，我现在在自己家院子里占地30个平米，想饲养一对林麝.由于手续的复杂，第三条：我咨询过工作人员，需要营业执照才能通过这第三条，由于家庭贫困，营业执照没有办法实现，能有其他办法补全这条手续吗？望领导告知， 谢谢领导：,ZX20190113657,2019-01-09 11:09:02,处理完毕,"您好
     您的咨询事宜收到。对您的疑问答复如下。
     林麝属于国家一级保护陆生野生动物，其驯养繁殖及之后的出售收购利用，均需要合法手续。
     鉴于您的家庭实际情况，建议您联系当地的养殖场所，与其商议签订协作养殖，个人建议，仅供您参考。
 ",省林业厅,2019-01-10 09:57:22
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113652&querycode=QC542657,农民专业合作社股东转让股权并退出合作社如何申请代理人去办理,农民专业合作社股东（非法人）转让股权并退出合作社，由于身体原因不能到当地工商局窗口办理，如何申请委托代理人去办理，这边工商局要求本人亲自办理。,ZX20190113652,2019-01-09 00:12:00,处理完毕,"网友：
   您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
   2018年1月1日起甘肃省工商注册登记业务统一在“甘肃政务服务网”进行申报。为此现有工商业务系统新注册用户功能关闭，新用户注册请在甘肃政务服务网 http://www.gszwfw.gov.cn 进行。在过渡期间工商业务系统登录入口保留使用。  
   一、办理流程：
   登录“甘肃政务服务网”，登录后选择变更登记事项里具体变更选项，按照内容填写，提交网上变更预审，预审通过后，向原工商登记机关提交书式材料。
   二、农民专业合作社变更登记提交材料规范：
   1、法定代表人签署的《农民专业合作社变更登记申请书》。
   2、法定代表人签署的《指定代表或者共同委托代理人的证明》。
   3、成员大会或者成员代表大会作出的变更决议。
   成员为自然人的由本人签名，自然人以外的加盖公章。
   4、涉及到章程内容修改的，提交法定代表人签署的修改后的章程或者章程修正案。
   5、法律、行政法规和国务院决定规定变更登记事项必须报经批准的，提交有关的批准文件或者许可证件复印件。
   6、变更事项相关证明文件：
   （1）名称变更的，且办理了企业名称变更核准登记的，提交《名称变更核准通知书》。
   （2）住所变更的，提交变更后的住所使用证明。
   自有房产提交房屋产权证复印件；租赁房屋提交租赁协议复印件；无偿使用房屋，提交房屋产权人同意无偿使用的证明文件；使用军队房产作为住所的，提交《军队房地产租赁许可证》复印件。
   各地人民政府对住所另有规定的，按其规定执行。
   （3）法定代表人变更的，提交法定代表人签署的《农民专业合作社法定代表人登记表》。
   （4）成员出资总额变更的，提交法定代表人签署的修改后的《农民专业合作社成员出资清单》。
成员发生变化的还需提交法定代表人签署的修改后的《农民专业合作社成员名册》，有新成员入社的还应当提交新成员的身份证明。
   （5）申请变更的业务范围中有法律、行政法规和国务院决定规定必须在登记前报经批准的项目，提交有关的批准文件或者许可证书复印件或许可证明。
   注：1、依照《农民专业合作社法》和《农民专业合作社登记管理条例》设立的农民专业合作社申请变更登记的适用本规范。
   2、允许成员较多的农民专业合作社由全体成员签署授权文件，授权理事会成员在成员（代表）大会决议上签字。
                                                                                                                            省市场监督管理局
                                                                                                                             2019年1月14日",省工商局,2019-01-14 16:23:51
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113651&querycode=QC161560,无犯罪证明,帮我开无犯罪证明,ZX20190113651,2019-01-08 22:07:39,处理完毕,你好，请登陆甘肃省公安厅政府网站甘肃公安政务服务平台办理、,省公安厅,2019-01-11 16:18:02
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113646&querycode=QC712221,111111,1,ZX20190113646,2019-01-08 17:24:51,处理完毕,咨询信息无效。,省农牧厅,2019-01-10 08:53:35
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=ZX20190113643&querycode=QC356885,无法注册,为什么网上注册不了,ZX20190113643,2019-01-08 16:35:25,处理完毕,"网友：
您好！您在甘肃政务服务网“我要咨询”栏目留言，反映的问题，现答复如下：
按照《农民专业合作社法》规定的条件和《农民专业合作社登记管理条例》的规定，提交登记材料。
甘肃省工商注册登记业务统一在“甘肃政务服务网”进行申报。
网上注册后，选择“个人办事”，向属地工商局申请名称预先核准；名称核准通过后向所在地的工商部门提交登记材料，申请设立登记。
                                                                                                                                省市场监督管理局
                                                                                                                                  2019年1月14日",省工商局,2019-01-14 16:21:05
