url_address,title,content,serial_number,push_time,status,ans_content,ans_part,ans_time
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501394&querycode=QC892105,甘肃公安政务服务平台无法进入,用360浏览器登录甘肃政务政务服务网，点击新生儿童重名查询，进入甘肃公安政务服务平台后一直显示浏览器版本低，但已经是最新的浏览器了，怎么回事？能不能优化一下,JY20180501394,2018-05-31 14:46:35,处理完毕,"网友:
      您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""甘肃公安政务服务平台无法进入""的问题，现答复如下：
      “甘肃公安政务服务平台” 推荐使用Internet Explorer10以上Web浏览器，分辨率设置为1280*720及以上。建议您检查升级您的IE浏览器版本，360浏览器建议您切换到极速模式进行使用。
      目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月14日
                                                                                                                            ",省政府政务服务中心,2018-06-14 18:19:47
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501393&querycode=QC051600,个人信息无法修改,1：个人中心里显示的身份信息，身份证号，姓名，显示修改成功，但是刷新后还是原来的，。。。那么问题来了，1.1:如果不让修改这两项，那就直接改成灰色的，如果可以，请处理，，，，， 1.2:还有如果不可以改，那我换了这个手机号，都没办法注册我的信息了，现在的信息都是别人的当时注册的信息。请处理。2：在我为政府网站找错那里，验证码输了许多遍，大小写没问题，字母数字没问题，就是没办法,JY20180501393,2018-05-30 11:25:56,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""个人信息无法修改""的问题，现答复如下：
     您遇到的更换手机号后无法注册的问题，可以直接联系我们技术支持电话0931-8558924进行咨询解决。对于验证码模糊看不清的问题，我们已进行了优化。无法修改信息的问题，我们正在优化完善中。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月14日",省政府政务服务中心,2018-06-14 18:23:39
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501389&querycode=QC001184,能不能直接用注册号与企业法人姓名关联登录,在完善企业信息对话栏内，工商局查询的店名（本人工商登记证丢失，已登报声明），怎么反复提示错误。能不能根据注册号直接登录。,JY20180501389,2018-05-28 20:26:42,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""能不能直接用注册号与企业法人姓名关联登录""的问题，现答复如下：
     甘肃政务服务网法人账号注册，可直接通过注册号进行注册登录。若注册时提示“工商号已存在”等提示，可联系我们技术支持电话0931-8558924进行查询处理。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月14日",省政府政务服务中心,2018-06-14 18:26:33
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501388&querycode=QC585934,工商局个体执照找不到注销的地方,在工商局的版块里无法找到注销个体户营业执照的版块,JY20180501388,2018-05-26 23:15:10,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""工商局个体执照找不到注销的地方""的问题，现答复如下：
     您注册好账号并登录后，可在甘肃政务服务网首页的“专项服务”板块里，进入“工商登记”页面进行个体执照等相关业务的办理。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月14日",省政府政务服务中心,2018-06-14 18:28:02
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501379&querycode=QC837687,甘肃什么时候可以免费手机高考查分,我是一名乡村学生，家里没有电脑，需要走十几里地去县城上网才能查到高考成绩，电信和移动支持电话查分，但是一分钟收好几块钱，确实太贵了。全国很多省份都开通了通过手机直接查询高考成绩，现在都移动互联网时代了，请问咱们甘肃省什么时候能开通通过手机查询高考成绩的通道，谢谢。,JY20180501379,2018-05-23 10:17:37,处理完毕,"网友：
     您好！您在甘肃政务服务网“我要投诉”栏目留言，反映甘肃什么时候可以免费手机高考查询的问题，现答复如下：
       请您微信关注甘肃教育或者登录微博甘肃省教育厅均可以查询高考成绩等相关信息。
       感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                               省教育厅
                                                                                                       2018年7月17日",省教育厅,2018-07-09 15:29:18
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501378&querycode=QC753674,移出经营异常名录的页面一直出现错误,移出经营异常名录时，在企业用户绑定页面 一直出现错误，绑定不了。,JY20180501378,2018-05-17 12:59:01,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""移出经营异常名录的页面一直出现错误""的问题，现答复如下：
     您在甘肃政务服务网注册好账号后，若登录时提示和工商系统进行账号密码的关联绑定的操作，出现问题可及时联系我们技术支撑电话0931-8558924，由我们工作人员协调处理。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月8日",省政府政务服务中心,2018-06-08 18:29:44
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501373&querycode=QC031116,办理进度查询,已办理业务无法在主页找到，需进入相关业务再退回主页才能显示出来,JY20180501373,2018-05-15 09:32:21,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""办理进度查询""的问题，现答复如下：
     已办理的业务可通过2种方式查询：一是在甘肃政务服务网新版首页右侧点击“进度查询”，输入办件编号和查询密码进行查询；二是登录您的账号，在个人用户中心里进行查看。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年5月22日",省政府政务服务中心,2018-05-22 18:33:55
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501371&querycode=QC467889,在甘肃政务网个人注册时个人信息填写失误,在甘肃政务网个人注册时将用户名fqsm18424的个人信息填写失误，真实姓名“任晓明”误写成“寇彪”。 在办理业务时无法通过，请给予更正。,JY20180501371,2018-05-11 14:26:32,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""在甘肃政务网个人注册时个人信息填写失误""的问题，现答复如下：
     经查询，您注册的用户名fqsm18424对应的姓名为“任晓明”，不是“寇彪”，请确认。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年5月29日",省政府政务服务中心,2018-05-29 18:37:24
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180501360&querycode=QC159927,个体商户申请费半天劲才能找到。,个体商户申请费半天劲才能找到，书面流程初始对不上，网络流程初始对不上。流程最开始就不明确。如个体户申请最开始流程就是：企业登记-，在首页哪里能找到？最后废了九牛二虎之力，首页——专项服务项——工商登记——然后才是个人，企业登记，名称。希望网络流程简单明确。新手办起来跟登天一样难，最后没办法找人代办，因为根本找不到。多为便民考虑。,JY20180501360,2018-05-02 13:54:23,处理完毕,"网友：
      您好！ 您在甘肃政务服务网“我要建议”栏目留言，反映企业变更登记的问题现答复如下：
      对于网友提出办理系统使用不便的意见和建议，我局目前正在不断地对网络流程进行升级和优化，在此对网友办理工商业务带来的不便，我们表示深切的歉意。
      感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。             
                                                                                                                  
                                                                                                                    省工商局
                                                                                                                 2018年6月15日",省工商局,2018-06-15 09:52:44
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180401355&querycode=QC756501,新版登陆太费劲,甘肃政务网新版登陆每次没有20多分钟很难登陆上去，程序复杂，识别程序多，伤透脑筋。不要说一般的文化程度低的普通老百姓。就是有一定学历和网络办公经验的人，让人感觉不舒畅，感觉甘肃很多政务官网设置不是从方便群众入手，官气太浓，套路太多，令人费解，应该简化程序，方便群众。,JY20180401355,2018-04-28 15:21:42,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""新版登陆太费劲""的问题，现答复如下：
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，我们将持续对甘肃政务服务网的登录体验进行优化，争取为大家带来更好的使用体验。
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年5月14日",省政府政务服务中心,2018-05-14 18:43:16
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180401352&querycode=QC682809,个人注册相关问题,联通166号段在个人注册时会被错误的显示为号码格式不正确,JY20180401352,2018-04-26 09:25:57,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""个人注册相关问题""的问题，现答复如下：
     根据您反馈的问题，我们已对注册和短信功能进行升级，目前已实现166号段的短信发送和注册。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月4日",省政府政务服务中心,2018-06-04 18:44:20
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180401341&querycode=QC333329,手机APP,希望支持手机APP软件,JY20180401341,2018-04-19 16:51:30,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""支持手机APP软件""的问题，现答复如下：
     甘肃政务服务网APP正在进行开发中，相关功能开发完成并优化后，我们将第一时间在甘肃政务服务网发布相关信息。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月14日",省政府政务服务中心,2018-06-14 18:46:39
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180401340&querycode=QC440302,我公司未授权任何人在甘肃政务服务网注册登记。,"我公司从未在甘肃政务服务网注册登记。现在我公司办理工商企业公示的时候，要在甘肃政务服务网注册登记时，发现我公司已被别人注册绑定联系电话号码是13919940010，不是我公司员工所为。经我公司与甘肃政务服务网技术服务电话沟通，只有获取短信验证码才可以更改已绑定的手机号码。现怎么更改绑定联系电话,急需解决此问题。",JY20180401340,2018-04-19 16:05:58,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""公司未授权任何人在甘肃政务服务网注册登记""的问题，现答复如下：
     您可直接联系我们技术支持电话0931-8558924，验证相关身份材料后，帮助您变更接收短信的手机号码。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年4月27日",省政府政务服务中心,2018-04-27 18:49:33
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180301310&querycode=QC636061,办理事项历史记录无法查询,以前办理事项，无论是办结的还是未办结的，无法查询，麻烦告知一下，查询办法。,JY20180301310,2018-03-26 16:29:07,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""办理事项历史记录无法查询""的问题，现答复如下：
     已办理的业务可通过2种方式查询：一是在甘肃政务服务网新版首页右侧点击“进度查询”，输入办件编号和查询密码进行查询；二是登录您的账号，在个人用户中心里进行查看。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年4月13日",省政府政务服务中心,2018-04-13 18:54:03
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180301298&querycode=QC761996,页面不稳定，相关信息无法查找,申请律师执业，弹出打印申报告知单页面，点击后页面消失，打印失败，申报号及密码均不可再查找，非常的影响申请。,JY20180301298,2018-03-15 13:07:05,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""页面不稳定，相关信息无法查找""的问题，现答复如下：
     您反馈的关于“申报告知单消失、无法打印”的问题已收悉，我们正在安排相关技术人员对此问题进行研究落实，提出相应的解决方案，并督促尽快完成优化和上线，给您带来的不便深感抱歉。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年4月13日",省政府政务服务中心,2018-04-13 18:55:46
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180301292&querycode=QC978711,外省手机无法完成政务服务网注册,外省手机无法完成政务服务网注册，影响企业在线申报,JY20180301292,2018-03-07 15:54:12,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""外省手机无法完成政务服务网注册""的问题，现答复如下：
     目前省外电信手机号码已实现短信的接收，可正常注册账号，省外移动、联通手机号码，我们正在积极协调相关运营商解决此问题。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年6月14日",省政府政务服务中心,2018-06-14 18:56:58
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180301284&querycode=QC534853,没有相关咨询电话,网站改版后，没有相关操作帮助，登陆进来后，找不到以前工商名称核准的页面了，没有之前网站方便，也没有咨询电话，找了很久还是没有找到要找的页面。,JY20180301284,2018-03-06 10:40:33,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""没有相关咨询电话""的问题，现答复如下：
     您注册好账号并登录后，可在甘肃政务服务网首页的“专项服务”板块里，进入“工商登记”页面进行个体执照等相关业务的办理。相关业务办理可咨询甘肃省工商局信息技术咨询电话0931-8533123。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年3月26日",省政府政务服务中心,2018-03-26 19:00:04
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180301281&querycode=QC993376,感觉没有以前好用,我的翁10是不是不匹配，反正用起来太麻烦，还有咨询你们省局的人总是推来推去。,JY20180301281,2018-03-01 15:14:14,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""感觉没有以前好用""的问题，现答复如下：
     甘肃政务服务网新版首页上线后，我们在积极收集和采纳社会公众的意见建议，不断完善甘肃政务服务网的各项功能，为您带来更好的使用体验。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年3月22日",省政府政务服务中心,2018-03-22 19:03:17
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=JY20180201269&querycode=QC247339,建议增设留言修改功能,技术人员你好： 1、建议在个人用户中心我的留言项目中增加编辑或者修改功能，使用户可以编辑或者修改自己的留言。 2、建议增加在线问答功能。,JY20180201269,2018-02-22 10:56:15,处理完毕,"网友:
     您好！您在甘肃政务服务网“我要建议”栏目的留言，反映""建议增设留言修改功能""的问题，现答复如下：
     为了保障用户留言信息的真实性和有效性，系统目前无法对已提交的留言进行修改和编辑。目前甘肃政务服务网设置了智能问答模块，可以咨询使用中的常见问题，此栏目我们在不断的补充和完善中。
     目前，甘肃政务服务网相关页面及功能正在持续优化完善中，感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                       省政务服务管理办公室
                                                                                                             2018年3月16日",省政府政务服务中心,2018-03-16 19:06:16
