url_address,title,content,serial_number,push_time,status,ans_content,ans_part,ans_time
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181204913&querycode=QC089833,糊弄人,这个服务网站有点糊弄人，每次提交问题后都无法查看办件进度。办件号和密码都仔细核对过了，可老是显示“密码不正确”，请问正确的在哪里？咋样才算正确？,TS20181204913,2018-12-10 11:28:57,处理中,,,
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181204790&querycode=QC232327,注册系统有问题。无人解决,我是要注册公司。按正常流程网上注册，可是写到主要成员和投资人。添加人员以后。无法写入姓名证件号等等。其他的正常。打电话询问让打工程师8533123 2:30后打的，一直无人接听。或是电话通话中。无法人解决问题,TS20181204790,2018-12-04 14:38:25,处理完毕,"网友：
  您好！您在甘肃政务服务网“我要投诉”栏目留言，反映的问题，现答复如下：  
  我局及时与网友进行电话联系，得知网友拨打业务咨询电话无人接听。
  经过调查了解，由于前期我局政务大厅搬迁，电话线路临时调整，咨询电话没有安排专人值班，导致电话无人接听。现该问题已解决，对网友带来的不便表示歉意。
  感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。    
                                                                                                                            省市场监督管理局
                                                                                                                             2018年12月25日",省工商局,2018-12-25 10:18:31
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181204773&querycode=QC000355,个体新名称登记申请,个体新名称登记显示审核不通过，但是审批意见显示是通过，故无法进行下一步流程，也无法修改，多次联系预留审核电话0934-8213723无人接听，部门未找到省工商,TS20181204773,2018-12-03 14:34:33,处理中,,,
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181204766&querycode=QC772196,办理个体户时间太久，也不知是什么原因,办理个体户不见回复，时间太长来了,TS20181204766,2018-12-03 09:48:02,处理中,,,
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104749&querycode=QC832999,ETC注销申请两个多月时间没有进展,本人原ETC绑定车牌号甘M-K1446，于10月25日在办理地点中国建设银行庆阳市分行西峰区安定路支行办理注销。10月8日银行反馈已退费，但是本人没有收到退款。于10月8日再次提交资料，银行告知省高管局ETC注销审核需要35天。现在早已超出35天审核时间，依旧没有任何消息，请问怎么回事？需要这么久吗？什么时间可以办好？本人11月28日给甘肃省高管局局长信箱留言反应此问题，没有人回复。本人谢希诚，身份证622801196907180412,TS20181104749,2018-11-30 17:25:38,处理完毕,"网友：
     您好！11月30 日，您在甘肃政务服务网“我要投诉”栏目留言，反映ETC注销申请两个多月时间没有进展的问题，现答复如下：
     经与中国建设银行庆阳市分行西峰区安定路支行联系，您所反映的问题答复如下：您这边申请ETC注销以后要与省高管局联系退费。省高管局在12月5日才给中国建设银行庆阳市分行西峰区安定路支行提供数据，接收到数据后银行已与12月5号退费。
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                 庆阳市政务服务中心
                                                                                                2018年12月7日",政务服务中心,2018-12-06 11:48:17
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104723&querycode=QC761451,公证书已具备，各种证件齐全，派出所不予申报申请改姓名事项。,因为家里的原因，我本人，携带本人户口本，身份证，街道办开具的证明，还有市公证处开具的有关公证书，去定西市安定区汽车站派出所办理相关业务，但是派出所以更改次数过多，不予申报，我真的需要更改，要不然也不会费这么大工夫更改。希望有关部门可以帮助我解决我的困惑。,TS20181104723,2018-11-27 11:30:52,处理完毕,"网友：
     您好！ 11月27 日，您在甘肃政务服务网“我要投诉”栏目留言，反映派出所不予申报申请改姓名的问题，现答复如下：
     投诉人原名庞乔蔓，2003年申请改名为庞博，并于当年年底将户口从安定区公安局西河派出所迁移至汽车站派出所。2015年3月9日，投诉人以不喜欢当时所用的名字为由，申请将姓名庞博变更为庞黛阳，并口头申明自己是孤儿，自幼随祖父母一起生活，报户口时随祖母姓。2017年，投诉人再次到汽车站派出所要求变更姓名，但根据省厅工作要求，个别人员在理由不充分的情况下频繁更改姓名的行为不妥当，遂户籍员予以解释后投诉人自行离开。2018年12月上旬，一个自称投诉人父亲的人（经核查名叫丁少东）到汽车站派出所申请将庞黛阳的姓由“庞”姓改为“丁”姓，派出所原则上同意办理，但由于投诉人没有《出生医学证明》，无法证明其与申请人丁少东是父子关系，工作人员就将变更姓氏和姓名所需材料当场告知丁少东，要求丁少东与庞黛阳做亲子鉴定并进行公证，并为丁少东出具了委托鉴定文书。12月17日，丁少东准备齐全了所需材料。目前，投诉人申请将姓名变更为丁甜的相关申请材料已上报到区公安局户政室完成审批，由分管局领导审批后，估计在本月20日将完成审批程序，之后投诉人可以随时到汽车站派出所办理姓名变更的其他手续。区公安局工作人员已通过电话联系投诉人，投诉人对办理情况表示满意。
       感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                      定西市安定区公安局 
                                                                                                    2018年12月20日",公安局,2018-12-21 09:11:11
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104687&querycode=QC453555,基层机构不作为，群众办事难。,本人家中原有四人，兄弟二人，后本人已结婚，生一女，父母亲健在，个体户有稳定收入，四个十几岁，完全有能力独立生活，及照顾弟弟生活，因夫妻二人在新疆生活，生活地域特殊性，时常需要户口本。2018年年初，向时任户籍管理处民警咨询，答复到条件符合，提供夫妻双方结婚证证，，户口本即可上户口，办理分户，后因妻子怀孕，考虑孩子出生后一次办理户口。后妻子临产同年10初，去户口所在地派出所，时任民警王斌，答复到需要个人申请，村证明，片长证明，乡政府证明，及相关复印件，长达一个月的时间，多次去乡政府等部门，于25日终于办理好所需材料，11月23日，时任所长又以弟弟未成家，在接受教育为由，拒绝办理，群众办事一年之久，民警，所长各种理由推脱拒绝办理，群众办事难上加难。,TS20181104687,2018-11-23 12:06:20,处理完毕,徐黎峰，男，生于1994年4月12日，家庭人口3人，户籍地岷县维新镇元山村6号。2018年11月23日，徐黎峰到我局维新派出所户籍室办理相关手续，因当天办理群众较多，都自觉排队办理手续，但徐黎峰插入排队的群众中间，被民警告知让其按顺序办理。徐黎峰对户籍民警的告知不满，以户籍民警为其不办理为由离开，后在甘肃政务服务网进行投诉。11月26日，徐黎峰又到我局维新派出所办理户籍，维新派出所户籍民警已按正常程序为其办理了分户手续。,公安局,2018-12-13 09:48:52
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104660&querycode=QC669958,一个简单的企业名称,一个简单的企业名称，前后经过多次审核没有过，此最后11月5日改后至今还没有预审，不知道正常的预审是多长时间，,TS20181104660,2018-11-21 11:51:29,处理完毕,"网友：
   您好！ 您在甘肃政务服务网“我要投诉”栏目留言，反映的问题现答复如下：
   我局及时与网友电话联系，得知网友在天水市清水县申请个体工商户名称预审，至今无果。经电话指导问题已解决。
   个体工商户属于你所经营地址的工商所管辖，个体工商户相关业务问题请到属地工商所问询，甘肃省工商注册登记业务统一在“甘肃政务服务网”http://www.gszwfw.gov.cn 进行申报。 网上个人注册后，选择“专项服务”里的“工商登记”，名称核准通过后向所在地的工商部门提交登记材料，申请设立登记。
   甘肃省工商局业务咨询电话：0931-8533012
   感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                                               省工商局
                                                                                                                          2018年11月22日",省工商局,2018-11-22 17:04:47
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104640&querycode=QC885788,举报甘肃省教育考试院严重渎职,尊敬的领导： 您好！ 我是一名社会自学考试考生，于2011年在省兰州考办报名交大的物流管理（独立本科段）自学考试，2016年上半年申请办理毕业证，被告知有一门证书课程（05380供应链管理）未通过，此课程属于证书课程，于2015年被国家教育部停考，需要后期用新课程代替。我于2016年5月到兰州市考办，被告知具体课程需要到省教育考试院自考处问询，我随后到省考试院自考处计划科，工作人员答复需要等通知，具体关注教育考试院官网。 由于我是一名军人，平时战备训练任务比较重，我只能通过网站关注和电话咨询的方式了解具体信息，至2017年12月，该教育考试院网站一直没有发布相关代替方案，打无数个电话只接通一次，告知我继续关注网站，于我于2018年工作2月份工作调至江苏，在万般无奈之下，我查询了江苏省教育考试院网站，发现他们于2016年就已发布相关代替方案，进一步发现全国多省当时均发布代替方案。随后，在甘肃教育考试院电话打不通的情况下，我咨询了兰州市考办学籍科，此部门电话一直能接通，但解决不了问题，仅让我继续拨打省教育考试院。由于工作急需本科毕业证，为不耽误时间，我按照江苏省和山东省的替考方案，于2018年10月在江苏省报名并通过05380（供应链管理）替代课程03364（供应链物流学）。因为我其他所有课程均已通过，论文答辩及实践操作都在甘肃通过，如果在江苏申请毕业证，相关课程将重新考试，为此，我只能将03364课程转回甘肃办理毕业，但一直以来，甘肃省教育考试院电话一直打不通。 在几乎绝望的情况下，我今天实名举报甘肃省教育考试院：一是没有及时发布课程调整替代方案；二是上班期间多个部门电话无人接听。由于甘肃省往年11年26号左右办理毕业证，所以请厅领导能够理解一名考生焦急的心情。 请回复为盼！电话：18261122345。 举报人：刘绪尧 2018年11月20日,TS20181104640,2018-11-20 13:00:38,处理完毕,"网友：
     您好!11月20 日，您在甘肃政务服务网“我要投诉”栏目留言，反映甘肃教育考试院渎职的问题，现答复如下：
      一、高等教育自学考试物流管理（独立本科段）专业开考之初是由学历课程和证书课程组成的。自2015年全国考办停考证书课程并下发新的专业考试计划后，一直未确定相应课程教材，也未安排相应课程考试，我省几次问询全国，答复一直是“等等”。考虑到考生需求，我省从2018年开始自行确定了该专业教材并安排考试。考生反映供应链管理课程自2016年、2017年未安排课程属实，为此，不管什么原因，耽误了考生正常考试，已经通过电话向考生致歉。 
      二、考生反映2018年下半年在江苏考过供应链物流学课程，经协商，同意顶替供应链管理课程，但因全国自学考试转考平台每年开放时间只能在三月和九月，考生转考时间最早在明年三月，他所着急的办理毕业证时间也要相应推后。此事也已电话向考生告知。 
      三、考生反映电话无人接听一事，已向考生证实，一部是自学考试处计划科电话，一部是院办电话，可能是高考集中录取结束后的轮休期间。经向考生解释，已取得考生谅解。 
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                         省教育厅
                                                                                                  2018年11月30日
 ",省教育厅,2018-11-30 10:32:12
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104637&querycode=QC962908,岷县工商局慢作为,2018年10月28号，我通过甘肃政务网提交了“岷县易佰商贸百货批发店”的个体户名称登记申请，岷县工商局于2018年11月6日以“拟受理机关不合适”为由预审不通过，我经过修改于11月7日再次提交，岷县工商局于 2018年11月13日 预审，又以“商贸填在行业信息中，店应改为部 ”为由预审不通过，我再次按照预审意见进行修改，目前已经5个工作日，还在预审阶段。我就是想问一下，为什么一次性不把问题审出来，非要一次一个问题，这是让群众少跑一次的服务态度吗，一个月了我的个体户名称申请都下不来，这是改进作风的效果吗。,TS20181104637,2018-11-20 09:00:42,处理完毕,"网友：
     您好！ 11月20 日，您在甘肃政务服务网“我要投诉”栏目留言，反映岷县工商局慢作为的问题，现答复如下：
     当事人所反映的工商局工作人员慢作为的情况，由于第一次提交的名称不规范，经我局工作人员审核退回，当事人修改后二次提交，当事人也从未来大厅办理，由于因我局网络不正常，未能及时处理。网络正常后我局工作人员与当事人电话联系，当事人因有事耽误多天，于12月6日才将办证材料提交后于当天办结，领取了营业执照。感谢您对我们的工作提出意见建议，我们将进一步提升服务质量！
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                           岷县工商局
                                                                                                   2018年12月24日",工商局,2018-12-20 14:45:38
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104623&querycode=QC277479,驾驶证登记号码变更事宜,尊敬的领导及警察同志，您好，我是一名汽车驾驶员，机动车号牌为：甘LS7872，一个多月前我在甘肃省公安厅交通警察总队交通安全综合服务管理平台上（用户名和密码都是我本人身份证号码申请）申请办理更改原手机号码（15809330439）业务，因原手机号码已经注销接收不了验证信息，所以我按照操作流程申请了因原号码注销接收不了短信验证而更换新手机号码（18193378779），可是我都申请了一个多月了，仍未给我及时办理，给我造成了一定程度的不便，希望能帮忙催促办理一下，不胜感激！,TS20181104623,2018-11-19 11:12:36,处理完毕,"网友：
     您好！ 11月19 日，您在甘肃政务服务网“我要投诉”栏目留言，反映驾驶证登记号码变更事宜的问题，现答复如下：
     该用户在互联网综合平台注册后，未到当地车管所窗口办理面签手续，因此没有通过审核。我们已联系该网友，目前问题已解决。 
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                     省公安厅
                                                                                             2019年1月4日
                                 ",省公安厅,2019-01-02 10:37:58
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104612&querycode=QC279884,皋兰路城管暴力执法,我们本是守法公民，热爱国家，在榆中街以买菜为生，可是就在2018年10月29日早，就因为菜摆出了店门口，就遭到城管们肆意的辱骂和殴打。自49年新中国成立后，倡导人人平等，职业不分高低贵贱。中国共产党的宗旨是为人民服务，可是到了今天，仍然有一些人，官僚主义浓厚，摆出一副官老爷的姿态，欺压我等小老百姓。这不仅违背党的宗旨，更加与习近平总书记提出的社会主义核心价值观相背而行，与中央以人为本的治国理念背道而驰。最后我想说，城管是城市的管理者，而不是封建旧社会的差老爷。,TS20181104612,2018-11-18 12:56:05,处理完毕,"网友：
     您好！11月18日，您在甘肃政务服务网“我要投诉”栏目留言，反映皋兰路城关暴力执法的问题，现答复如下：
     接到您反映的""皋兰路城管暴力抗法""一事，我委高度重视，委考核监督处立即向城关区执法局发放委2018(009号)督办单,经城关区执法局调查核实，关于您反映的”皋兰路城管暴力抗法”一事，经城关区执法局调查，绝无此事。自“退市环路”工作开展以来榆中街已明令禁止占道经营,获得了附近住户的广泛支持。在执法过程中,执法队员对占道商户已多次警告并耐心讲解相关政策,大部分商户表示理解和配合。但也有部分商贩非但不改正其占道行为,还拒不配合执法队员现场工作,推搡甚至企图殴打执法队员以阻碍执法队员的正常执法，今后城关区执法局将继续加强对榆中街的巡查执法力度,若再次发现类似行为将继续依法坚决打击、绝不姑息。欢迎广大市民监督我们的工作。
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                    兰州市城管委
                                                                                               2018年11月28日
 ",市城管委,2018-11-28 16:16:00
http://www.gszwfw.gov.cn/gszw/zxts/detail.do?webid=1&code=TS20181104576&querycode=QC544164,审核时间过长,2018年10月9日提交的名称注册，今天已经11月14日，请相关部门查看一下什么问题。,TS20181104576,2018-11-14 14:57:19,处理完毕,"网友：
     您好！ 您在甘肃政务服务网“我要投诉”栏目留言，反映的问题现答复如下：
     我局及时与网友电话联系，得知网友在嘉峪关申请个体工商户名称预审，至今无果。经电话指导问题已解决。
     个体工商户属于你所经营地址的工商所管辖，个体工商户相关业务问题请到属地工商所问询，甘肃省工商注册登记业务统一在“甘肃政务服务网”http://www.gszwfw.gov.cn 进行申报。 网上个人注册后，选择“专项服务”里的“工商登记”，名称核准通过后向所在地的工商部门提交登记材料，申请设立登记。
     甘肃省工商局业务咨询电话：0931-8533012
     感谢您对我们工作的关心和支持，欢迎继续提出宝贵意见和建议。
                                                                                                                                 省工商局
                                                                                                                            2018年11月22日",省工商局,2018-11-22 09:43:52
